CENTRE_CODE;CENTRE_NAME;SHORT_DESCRIPTION;DESCRIPTION;OWNERSHIP;OWNER;COMPLETE_ADDRESS;CP_DIRECTION;MUNICIPALITY_CODE;MUNICIPALITY_NAME;DISTRICT_CODE;DISTRICT_NAME;TELEPHONE_CONTACT;WEB_CONTACT;EMAIL_CONTACT;LATITUD;LONGITUD
28001873;SAN SEBASTIAN;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CTRA MAZANARES EL REAL, 10, 28413;28413;23;Boalo, El;NaN;NaN;918559382;http://www.educa.madrid.org/cp.sansebastian.elboalo;cp.sansebastian.elboalo@educa.madrid.org;40,71411439;-3,90196585
28001940;BATALLA DE BRUNETE;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL ESCORIAL, 32, 28690;28690;26;Brunete;NaN;NaN;918158969;http://www.educa.madrid.org/cp.batalladebrunet.brunete;cp.batalladebrunet.brunete@educa.madrid.org;40,40586493;-4,0012035
28001952;PEÑALTA;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE PEÑALTA, s/n, 28730;28730;27;Buitrago del Lozoya;NaN;NaN;918680107;http://www.educa.madrid.org/cp.penalta.buitrago;cp.penalta.buitrago@educa.madrid.org;40,99144704;-3,63703856
28001976;GSD INTERNATIONAL SCHOOL BUITRAGO;CPR PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;GREDOS SAN DIEGO SOCIEDAD COOPERATIVA MADRILEÑA;AVDA DE MADRID, 18, 28730;28730;27;Buitrago del Lozoya;NaN;NaN;918680150;www.gsdeducacion.com ;cc.gredossandiego.buitrago@educa.madrid.org;40,98846615;-3,63851968
28001991;MONTELINDO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CTRA DE VALDEMANCO, 9, 28720;28720;28;Bustarviejo;NaN;NaN;918482308;http://www.educa.madrid.org/cp.montelindo.bustarviejo;cp.montelindo.bustarviejo@educa.madrid.org;40,86067128;-3,70264499
28002014;PICO DE LA MIEL;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LOS COLEGIOS, 28, 28751;28751;30;Cabrera, La;NaN;NaN;918688038;http://www.educa.madrid.org/cp.picodelamiel.lacabrera;cp.picodelamiel.lacabrera@educa.madrid.org;40,87244757;-3,60873198
28002026;EUGENIO MURO;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CTRA ROZAS DE PUERTO REAL, 20, 28640;28640;31;Cadalso de los Vidrios;NaN;NaN;918640158;http://www.educa.madrid.org/cp.eugeniomuro.cadalso;cp.eugeniomuro.cadalso@educa.madrid.org;40,30167162;-4,45045475
28002038;FEDERICO GARCIA LORCA;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA HUERTA, s/n, 28816;28816;32;Camarma de Esteruelas;NaN;NaN;918865256;http://www.educa.madrid.org/cp.garcialorca.camarma;cp.garcialorca.camarma@educa.madrid.org;40,54685404;-3,37473883
28002041;MIGUEL DELIBES;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;PASEO POZUELO, 31, 28510;28510;33;Campo Real;NaN;NaN;918733125;http://www.educa.madrid.org/cp.delibes.camporeal;cp.delibes.camporeal@educa.madrid.org;40,34086099;-3,37208956
28002099;TOME Y ORGAZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA FERNÁNDEZ TURBICA, s/n, 28977;28977;36;Casarrubuelos;NaN;NaN;918124804;http://www.educa.madrid.org/cp.tomeyorgaz.casarrubuelos;cp.tomeyorgaz.casarrubuelos@educa.madrid.org;40,16999126;-3,82612476
28002105;SUAREZ SOMONTE;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA RONDA DEL SUR, 54, 28650;28650;37;Cenicientos;NaN;NaN;918642528;http://www.educa.madrid.org/cp.suarezsomonte.cenicientos;cp.suarezsomonte.cenicientos@educa.madrid.org;40,26165263;-4,46984943
28002129;VIA ROMANA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA BLANCA FERNÁNDEZ OCHOA, 5, 28470;28470;38;Cercedilla;NaN;NaN;918520575;http://www.educa.madrid.org/cp.viaromana.cercedilla;cp.viaromana.cercedilla@educa.madrid.org;40,74076506;-4,04865651
28002142;REGINA ASSUMPTA;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;FUNDACION ESCOLAPIAS MONTAL;CALLE DE SAN ANDRÉS, 11, 28470;28470;38;Cercedilla;NaN;NaN;918520313;http://www.educa.madrid.org/cc.reginaassumpta.cercedilla;cc.reginaassumpta.cercedilla@educa.madrid.org;40,73849702;-4,05829695
28002166;VENTURA RODRIGUEZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE FERNANDEZ VITORIO, 12, 28350;28350;40;Ciempozuelos;NaN;NaN;918930294;http://www.educa.madrid.org/cp.venturarodriguez.ciempozuelos;cp.venturarodriguez.ciempozuelos@educa.madrid.org;40,15651613;-3,62760685
28002181;JUAN CARLOS I;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE SAN FRANCISCO, s/n, 28350;28350;40;Ciempozuelos;NaN;NaN;918930158;http://www.educa.madrid.org/ies.juancarlosprimero.ciempozuelos;ies.juancarlosprimero.ciempozuelos@educa.madrid.org;40,1536457;-3,62025381
28002191;VIRGEN DEL CONSUELO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LOS JARDINES, 10, 28350;28350;40;Ciempozuelos;NaN;NaN;918930051;http://www.educa.madrid.org/cp.consuelo.ciempozuelos;cp.consuelo.ciempozuelos@educa.madrid.org;40,15649986;-3,62059681
28002208;SAN JUAN DE DIOS;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;FUNDACION SAN JUAN DE DIOS;AVDA DE SAN JUAN DE DIOS, 1, 28350;28350;40;Ciempozuelos;NaN;NaN;918015650;http://www.ciclosformativossjd.es;cc.sanjuandedios.ciempozuelos@educa.madrid.org;40,15926514;-3,61054706
28002211;VILLA DE COBEÑA;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA FUENTE, 17, 28863;28863;41;Cobeña;NaN;NaN;916208425;http://www.educa.madrid.org/cp.villadecobena.cobena;cp.villadecobena.cobena@educa.madrid.org;40,56951505;-3,5061166
28002245;APIS AURELIA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE MADRID, 28, 28380;28380;43;Colmenar de Oreja;NaN;NaN;918943309;http://www.educa.madrid.org/cp.apisaurelia.colmenardeoreja;cp.apisaurelia.colmenardeoreja@educa.madrid.org;40,11364096;-3,39198226
28002269;SEIS DE DICIEMBRE;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE MADRID, s/n, 28270;28270;44;Colmenarejo;NaN;NaN;918589021;http://www.educa.madrid.org/cp.seisdediciembre.colmenarejo;cp.seisdediciembre.colmenarejo@educa.madrid.org;40,55710208;-4,01498107
28002270;SOLEDAD SAINZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA AMARGURA, 20, 28770;28770;45;Colmenar Viejo;NaN;NaN;918450878;http://www.educa.madrid.org/cp.soledadsainz.colmenarviejo;cp.soledadsainz.colmenarviejo@educa.madrid.org;40,65943778;-3,76385275
28002282;VIRGEN DE LOS REMEDIOS;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE LA LIBERTAD, 3, 28770;28770;45;Colmenar Viejo;NaN;NaN;918452097;http://www.educa.madrid.org/cp.remedios.colmenarviejo;cp.remedios.colmenarviejo@educa.madrid.org;40,66209902;-3,76737296
28002312;MARQUES DE SANTILLANA;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA ISLA DEL REY, 5, 28770;28770;45;Colmenar Viejo;NaN;NaN;918452114;http://www.educa.madrid.org/ies.marquesdesantil.colmenarviejo;ies.marquesdesantil.colmenarviejo@educa.madrid.org;40,66946276;-3,77087662
28002351;INTERNACIONAL PINOSIERRA;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIO INTERNACIONAL COE, S.A.;CALLE DEL GAVILÁN, 2, 28760;28760;903;Tres Cantos;NaN;NaN;918040212;www.casvitrescantos.es;info@casvitrescantos.es;40,58954007;-3,71006835
28002361;VIRGEN DE LA PAZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE GOYA, 5, 28450;28450;46;Collado Mediano;NaN;NaN;918557007;http://www.educa.madrid.org/cp.delapaz.colladomediano;cp.delapaz.colladomediano@educa.madrid.org;40,69474776;-4,03189727
28002385;CAÑADA REAL;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE EL ALMIAR, 35, 28400;28400;47;Collado Villalba;NaN;NaN;918500060;http://www.educa.madrid.org/cp.canadareal.colladovillalba;cp.canadareal.colladovillalba@educa.madrid.org;40,63693048;-4,01158906
28002397;SANTISIMA TRINIDAD;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL;CALLE MORALES ANTUÑANO, 7, 28400;28400;47;Collado Villalba;NaN;NaN;918500220;http://www.educa.madrid.org/cc.trinidad.colladovillalba;cc.trinidad.colladovillalba@educa.madrid.org;40,62803321;-4,00916095
28002403;MIGUEL DELIBES;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE RUIZ DE ALARCÓN, 8, 28400;28400;47;Collado Villalba;NaN;NaN;918501823;http://www.educa.madrid.org/cp.delibes.colladovillalba;cp.delibes.colladovillalba@educa.madrid.org;40,62637649;-4,00285768
28002415;JAIME FERRAN;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE MATALPINO, 22, 28400;28400;47;Collado Villalba;NaN;NaN;918501571;http://www.educa.madrid.org/ies.jaimeferran.colladovillalba;ies.jaimeferran.colladovillalba@educa.madrid.org;40,6382228;-4,00285756
28002427;VIRGEN DE LA ALMUDENA;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS DE MARIA IANUA COELI;CTRA MORALZARZAL, 10, 28400;28400;47;Collado Villalba;NaN;NaN;918500061;http://www.educa.madrid.org/cc.virgendelaalmudena.colladovillalba;cc.virgendelaalmudena.colladovillalba@educa.madrid.org;40,6394295;-3,99666702
28002464;SAN PABLO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA IGLESIA, 13, 28821;28821;49;Coslada;NaN;NaN;916711196;http://www.educa.madrid.org/cp.sanpablo.coslada;cp.sanpablo.coslada@educa.madrid.org;40,42746867;-3,56856877
28002488;MAMA JUANITA;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO CONCERTADO;INSTITUTO SECULAR CRUZADA EVANGELICA;CALLE DE LA IGLESIA, 15, 28821;28821;49;Coslada;NaN;NaN;916711120;http://www.mamajuanita.com;cc.mamajuanita.coslada@educa.madrid.org;40,42771144;-3,56866513
28002506;VIRGEN DEL HENAR;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIO VIRGEN DEL HENAR, S.L.;CALLE DE MACHES GÓMEZ, 4, 28821;28821;49;Coslada;NaN;NaN;916717171;http://www.educa.madrid.org/cc.virgendelhenar.coslada;cc.virgendelhenar.coslada@educa.madrid.org;40,42779794;-3,56387955
28002543;SAN ESTEBAN;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE SAN PABLO, 29, 28823;28823;49;Coslada;NaN;NaN;916731330;http://www.educa.madrid.org/cp.sanesteban.coslada;cp.sanesteban.coslada@educa.madrid.org;40,43904909;-3,53180795
28002580;MIGUEL CATALAN;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE JOSÉ GÁRATE, s/n, 28823;28823;49;Coslada;NaN;NaN;916727142;http://www.educa.madrid.org/ies.miguelcatalan.coslada;ies.miguelcatalan.coslada@educa.madrid.org;40,43219433;-3,54126824
28002609;NUESTRA SEÑORA DE LA SOLEDAD;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE FRANCISCO DE QUEVEDO, 3, 28978;28978;50;Cubas de la Sagra;NaN;NaN;918142162;http://www.educa.madrid.org/cp.soledad.cubas;cp.soledad.cubas@educa.madrid.org;40,19338415;-3,83052041
28002646;HERMANOS ORTIZ DE ZARATE;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE SOCIEDAD DE COSECHEROS, 2, 28370;28370;52;Chinchón;NaN;NaN;918940961;http://www.educa.madrid.org/cp.ortizdezarate.chinchon;cp.ortizdezarate.chinchon@educa.madrid.org;40,13748551;-3,4188012
28002671;ANGEL BERZAL FERNANDEZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CMNO DEL FRESNO DE TOROTE, s/n, 28814;28814;53;Daganzo de Arriba;NaN;NaN;918841258;http://www.educa.madrid.org/cp.angelberzalfern.daganzo;cp.angelberzalfern.daganzo@educa.madrid.org;40,54996783;-3,45356683
28002695;FELIPE II;CP PRI;COLEGIO DE EDUCACIÓN PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE ALFONSO XIII, 5, 28280;28280;54;Escorial, El;NaN;NaN;918960697;http://www.educa.madrid.org/cp.felipesegundo.elescorial;cp.felipesegundo.elescorial@educa.madrid.org;40,58166605;-4,12423376
28002713;PADRE GERARDO GIL;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL PADRE VILLACASTÍN, s/n, 28280;28280;54;Escorial, El;NaN;NaN;918902850;http://www.educa.madrid.org/eei.gerardogil.elescorial;eei.gerardogil.elescorial@educa.madrid.org;40,58426376;-4,12667593
28002737;CARLOS RUIZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DEL PRADO, 2, 28595;28595;55;Estremera;NaN;NaN;918721356;http://www.educa.madrid.org/cp.carlosruiz.estremera;cp.carlosruiz.estremera@educa.madrid.org;40,18322256;-3,10757522
28002804;SAN ESTEBAN;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LOS ÁNGELES, 13, 28944;28944;58;Fuenlabrada;NaN;NaN;916905830;http://www.educa.madrid.org/cp.sanesteban.fuenlabrada;cp.sanesteban.fuenlabrada@educa.madrid.org;40,28657799;-3,78904984
28002853;MARTINA GARCIA;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA JULIÁN SÁNCHEZ, 17, 28140;28140;59;Fuente el Saz de Jarama;NaN;NaN;916200825;http://www.educa.madrid.org/cp.martinagarcia.fuenteelsaz;cp.martinagarcia.fuenteelsaz@educa.madrid.org;40,62955264;-3,51565071
28002865;ALARILLA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LA VIRGEN DE ALARILLA, 10, 28597;28597;60;Fuentidueña de Tajo;NaN;NaN;918728403;http://www.educa.madrid.org/cp.alarilla.fuentiduena;cp.alarilla.fuentiduena@educa.madrid.org;40,11638157;-3,1610991
28002877;CARLOS RUIZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE COLMENAREJO, 40, 28260;28260;61;Galapagar;NaN;NaN;918587015;http://www.educa.madrid.org/cp.carlosruiz.galapagar;cp.carlosruiz.galapagar@educa.madrid.org;40,57529493;-4,00625325
28002890;SAN GREGORIO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CTRA DE GALAPAGAR-LA NAVATA, s/n, 28260;28260;61;Galapagar;NaN;NaN;918581371;http://www.educa.madrid.org/cp.sangregorio.galapagar;cp.sangregorio.galapagar@educa.madrid.org;40,582981;-3,9977546
28002944;LA ALHONDIGA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE BUENAVISTA, 26, 28904;28904;65;Getafe;NaN;NaN;916952103;http://www.educa.madrid.org/cp.laalhondiga.getafe;cp.laalhondiga.getafe@educa.madrid.org;40,30688064;-3,73779013
28002956;ORTIZ ECHAGÜE;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE TITULCIA, 24, 28903;28903;65;Getafe;NaN;NaN;916017961;http://www.educa.madrid.org/cp.ortizechague.getafe;cp.ortizechague.getafe@educa.madrid.org;40,3125274;-3,7238467
28002968;SANTA MARGARITA MARIA ALACOQUE;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE LAS CIUDADES, 19, 28903;28903;65;Getafe;NaN;NaN;916953023;http://www.educa.madrid.org/cp.santamargarita.getafe;cp.santamargarita.getafe@educa.madrid.org;40,31875774;-3,72160634
28002981;SAGRADO CORAZON;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE GUADALAJARA, 2, 28901;28901;65;Getafe;NaN;NaN;916953007;http://www.educa.madrid.org/cp.sagradocorazon.getafe;cp.sagradocorazon.getafe@educa.madrid.org;40,30600361;-3,73261458
28003021;LICEO JUAN DE LA CIERVA I;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;LICEO JUAN DE LA CIERVA, S.L.;CALLE TARRAGONA, 3, 28903;28903;65;Getafe;NaN;NaN;916830742;http://www.educa.madrid.org/cc.liceojuancierva.getafe;cc.liceojuancierva.getafe@educa.madrid.org;40,31129606;-3,72193881
28003055;MENGUAL;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;SCIENTIA SCHOOL, S.L.;CALLE CUENCA, 2, 28902;28902;65;Getafe;NaN;NaN;918656344;http://www.educa.madrid.org/cc.mengual.getafe;cc.mengual.getafe@educa.madrid.org;40,30813942;-3,72680071
28003092;SANTA TERESA;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS CARMELITAS MISIONERAS;CALLE DE DOLORES VALLE, 1, 28909;28909;65;Getafe;NaN;NaN;916847051;http://www.educa.madrid.org/cc.santateresa.getafe;cc.santateresa.getafe@educa.madrid.org;40,32730597;-3,66158091
28003110;JESUS NAZARENO;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HNAS. HOSPITALARIAS DE JESUS NAZARENO;CALLE DEL HOSPITAL DE SAN JOSÉ, 28, 28901;28901;65;Getafe;NaN;NaN;916950321;http://www.colegiojesusnazareno.es;cc.jesusnazareno.getafe@educa.madrid.org;40,30557978;-3,7283972
28003134;SAN JOSE;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA SANTO DOMINGO;CALLE VELASCO, 2, 28901;28901;65;Getafe;NaN;NaN;916953969;www.getafe.fesd.es;cc.sanjose.getafe@educa.madrid.org;40,30796211;-3,73063518
28003171;SAN SEBASTIAN;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;SEBAS, S.L.;TRVA DE LOS DEPÓSITOS, 2, 28903;28903;65;Getafe;NaN;NaN;916955320;http://www.educa.madrid.org/cc.sansebastian.getafe;cc.sansebastian.getafe@educa.madrid.org;40,31263818;-3,7262958
28003201;MATEMATICO PUIG ADAM;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE TOLEDO, 45, 28901;28901;65;Getafe;NaN;NaN;916951024;http://www.educa.madrid.org/ies.puigadam.getafe;ies.puigadam.getafe@educa.madrid.org;40,29750674;-3,73564083
28003250;LA INMACULADA-PADRES ESCOLAPIOS;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;ESCUELAS PIAS PROVINCIA BETANIA;PLAZA OBISPO FELIPE SCIO RIAZA, 1, 28901;28901;65;Getafe;NaN;NaN;916951900;http://www.escolapiosdegetafe.es;cc.lainmaculada.getafe@educa.madrid.org;40,30699135;-3,73170736
28003262;DIVINA PASTORA;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;INSTIT.CALASANCIO H.DIVINA PASTORA;PASEO PABLO IGLESIAS, 5, 28901;28901;65;Getafe;NaN;NaN;916950519;http://www.divinapastoragetafe.es;cc.divinapastora.getafe@educa.madrid.org;40,30913666;-3,7329544
28003286;SESEÑA Y BENAVENTE;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE ALEMANIA, 1, 28907;28907;65;Getafe;NaN;NaN;916968315;http://www.educa.madrid.org/cp.sesena.getafe;cp.sesena.getafe@educa.madrid.org;40,32685397;-3,73779568
28003304;ALARNES;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE TOLEDO, 44, 28901;28901;65;Getafe;NaN;NaN;916814203;http://www.educa.madrid.org/ies.alarnes.getafe;ies.alarnes.getafe@educa.madrid.org;40,29999857;-3,7348089
28003316;SAN JOSE DE CALASANZ;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE NÚÑEZ DE BALBOA, 10, 28902;28902;65;Getafe;NaN;NaN;916825502;http://www.educa.madrid.org/cp.sanjosedecalasanz.getafe;cp.sanjosedecalasanz.getafe@educa.madrid.org;40,31070124;-3,73058232
28003328;CIUDAD DE MADRID;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;AVDA DE LAS CIUDADES, 21, 28903;28903;65;Getafe;NaN;NaN;916952018;http://www.educa.madrid.org/cp.ciudaddemadrid.getafe;cp.ciudaddemadrid.getafe@educa.madrid.org;40,31774629;-3,72199574
28003407;GARCILASO DE LA VEGA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE FUENTE DE LA SALUD, 32, 28971;28971;66;Griñón;NaN;NaN;918140050;http://www.educa.madrid.org/cp.garcilaso.grinon;cp.garcilaso.grinon@educa.madrid.org;40,21487367;-3,85251186
28003419;LA SALLE;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HNOS. DE LAS ESCUELAS CRISTIANAS;CALLE LEVANTE, 1, 28971;28971;66;Griñón;NaN;NaN;918140085;http://www.educa.madrid.org/cc.lasalle.grinon;cc.lasalle.grinon@educa.madrid.org;40,21208414;-3,85572027
28003420;ALEJANDRO RUBIO;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE PRADO PANETES, 36, 28794;28794;67;Guadalix de la Sierra;NaN;NaN;918470256;http://www.educa.madrid.org/cp.alejandrorubio.guadalix;cp.alejandrorubio.guadalix@educa.madrid.org;40,78153338;-3,69503143
28003444;COLEGIO JUAN PABLO II Y LA INMACULADA;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIO JUAN PABLO II GUADARRAMA, S.L.;CALLE DE RECAREDO COLLAR, 2, 28440;28440;68;Guadarrama;NaN;NaN;918540118;http://colegiojuanpablosegundo.es/guadarrama/;cc.lainmaculada.guadarrama@educa.madrid.org;40,67403008;-4,09144758
28003456;VILLA DE GUADARRAMA;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;CALLE DE LOS DOS ESCORIALES, 11, 28440;28440;68;Guadarrama;NaN;NaN;918541017;http://www.educa.madrid.org/cp.villadeguadarrama.guadarrama;cp.villadeguadarrama.guadarrama@educa.madrid.org;40,66556649;-4,08907362
