centro_codigo;centro_nombre;centro_tipo_codigo;centro_tipo_desc_abreviada;centro_tipo_descripcion;centro_titularidad;centro_titular;dat_codigo;dat_nombre;direccion_via_tipo;direccion_via_nombre;direccion_numero;direccion_codigo_postal;municipio_codigo;municipio_nombre;distrito_codigo;distrito_nombre;contacto_telefono1;contacto_telefono2;contacto_telefono3;contacto_telefono4;contacto_fax;contacto_web;contacto_email1;LATITUD;LONGITUD
28001851;VIRGEN DE EUROPA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIO VIRGEN DE EUROPA, S.L.;4;Madrid-Oeste;CALLE;del Valle de Santa Ana;1;28669;22;Boadilla del Monte;;;916330155;;;;;http://www.cve.edu.es;secretaria@colegiovirgendeeuropa.edu.es;40,43088735;-3,89053102
28001861;TRINITY COLLEGE BOADILLA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;TRINITY COLLEGE GROUP OF SPAIN, S.L.;4;Madrid-Oeste;CALLE;Playa de Formentor;s/n;28660;22;Boadilla del Monte;;;916330181;;;;916321691;http://www.trinitycollege.es/liceoserrano/;nuriabarthe@trinitycollege.es;40,44352781;-3,89274956
28001873;SAN SEBASTIAN;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CTRA;Mazanares El Real;10;28413;23;Boalo, El;;;918559382;;;;;http://www.educa.madrid.org/cp.sansebastian.elboalo;cp.sansebastian.elboalo@educa.madrid.org;40,71411439;-3,90196585
28001940;BATALLA DE BRUNETE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;del Escorial;32;28690;26;Brunete;;;918158969;;;;918159396;http://www.educa.madrid.org/cp.batalladebrunet.brunete;cp.batalladebrunet.brunete@educa.madrid.org;40,40586493;-4,0012035
28001952;PEÑALTA;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;CALLE;Peñalta;s/n;28730;27;Buitrago del Lozoya;;;918680107;;;;918680186;http://www.educa.madrid.org/cp.penalta.buitrago;cp.penalta.buitrago@educa.madrid.org;40,99144704;-3,63703856
28001976;GSD INTERNATIONAL SCHOOL BUITRAGO;73;CPR PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;GREDOS SAN DIEGO SOCIEDAD COOPERATIVA MADRILEÑA;1;Madrid-Norte;AVDA;de Madrid;18;28730;27;Buitrago del Lozoya;;;918680150;918680200;917861347;;918680421;www.gsdeducacion.com ;cc.gredossandiego.buitrago@educa.madrid.org;40,98846615;-3,63851968
28001991;MONTELINDO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;CTRA;de Valdemanco;9;28720;28;Bustarviejo;;;918482308;918482700;;;918482308;http://www.educa.madrid.org/cp.montelindo.bustarviejo;cp.montelindo.bustarviejo@educa.madrid.org;40,86067128;-3,70264499
28002014;PICO DE LA MIEL;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;CALLE;de los Colegios;28;28751;30;Cabrera, La;;;918688038;918689774;;;918688651;http://www.educa.madrid.org/cp.picodelamiel.lacabrera;cp.picodelamiel.lacabrera@educa.madrid.org;40,87244757;-3,60873198
28002026;EUGENIO MURO;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CTRA;Rozas de Puerto Real;20;28640;31;Cadalso de los Vidrios;;;918640158;918640960;;;918641288;http://www.educa.madrid.org/cp.eugeniomuro.cadalso;cp.eugeniomuro.cadalso@educa.madrid.org;40,30167162;-4,45045475
28002038;FEDERICO GARCIA LORCA;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;de la Huerta;s/n;28816;32;Camarma de Esteruelas;;;918865256;918857343;;;918865248;http://www.educa.madrid.org/cp.garcialorca.camarma;cp.garcialorca.camarma@educa.madrid.org;40,54685404;-3,37473883
28002041;MIGUEL DELIBES;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;PASEO;Pozuelo;31;28510;33;Campo Real;;;918733125;918733235;;;918733125;http://www.educa.madrid.org/cp.delibes.camporeal;cp.delibes.camporeal@educa.madrid.org;40,34086099;-3,37208956
28002099;TOME Y ORGAZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;AVDA;Fernández Turbica;s/n;28977;36;Casarrubuelos;;;918124804;;;;918167546;http://www.educa.madrid.org/cp.tomeyorgaz.casarrubuelos;cp.tomeyorgaz.casarrubuelos@educa.madrid.org;40,16999126;-3,82612476
28002105;SUAREZ SOMONTE;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de la Ronda del Sur;54;28650;37;Cenicientos;;;918642528;;;;918642528;http://www.educa.madrid.org/cp.suarezsomonte.cenicientos;cp.suarezsomonte.cenicientos@educa.madrid.org;40,26165263;-4,46984943
28002129;VIA ROMANA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;AVDA;Blanca Fernández Ochoa;5;28470;38;Cercedilla;;;918520575;918521266;;;918520575;http://www.educa.madrid.org/cp.viaromana.cercedilla;cp.viaromana.cercedilla@educa.madrid.org;40,74076506;-4,04865651
28002142;REGINA ASSUMPTA;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;FUNDACION ESCOLAPIAS MONTAL;4;Madrid-Oeste;CALLE;de San Andrés;11;28470;38;Cercedilla;;;918520313;;;;;http://www.educa.madrid.org/cc.reginaassumpta.cercedilla;cc.reginaassumpta.cercedilla@educa.madrid.org;40,73849702;-4,05829695
28002166;VENTURA RODRIGUEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;FERNANDEZ VITORIO;12;28350;40;Ciempozuelos;;;918930294;;;;918930294;http://www.educa.madrid.org/cp.venturarodriguez.ciempozuelos;cp.venturarodriguez.ciempozuelos@educa.madrid.org;40,15651613;-3,62760685
28002181;JUAN CARLOS I;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de San Francisco;s/n;28350;40;Ciempozuelos;;;918930158;;;;918933080;http://www.educa.madrid.org/ies.juancarlosprimero.ciempozuelos;ies.juancarlosprimero.ciempozuelos@educa.madrid.org;40,1536457;-3,62025381
28002191;VIRGEN DEL CONSUELO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de los Jardines;10;28350;40;Ciempozuelos;;;918930051;;;;918934567;http://www.educa.madrid.org/cp.consuelo.ciempozuelos;cp.consuelo.ciempozuelos@educa.madrid.org;40,15649986;-3,62059681
28002208;SAN JUAN DE DIOS;58;CPR FPE;CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA;PRIVADO CONCERTADO;FUNDACION SAN JUAN DE DIOS;2;Madrid-Sur;AVDA;de San Juan de Dios;1;28350;40;Ciempozuelos;;;918015650;918933769;;;918930275;http://www.ciclosformativossjd.es;cc.sanjuandedios.ciempozuelos@educa.madrid.org;40,15926514;-3,61054706
28002211;VILLA DE COBEÑA;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;CALLE;de la Fuente;17;28863;41;Cobeña;;;916208425;;;;916208425;http://www.educa.madrid.org/cp.villadecobena.cobena;cp.villadecobena.cobena@educa.madrid.org;40,56951505;-3,5061166
28002245;APIS AURELIA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;Madrid;28;28380;43;Colmenar de Oreja;;;918943309;910641836;;;;http://www.educa.madrid.org/cp.apisaurelia.colmenardeoreja;cp.apisaurelia.colmenardeoreja@educa.madrid.org;40,11364096;-3,39198226
28002269;SEIS DE DICIEMBRE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;Madrid;s/n;28270;44;Colmenarejo;;;918589021;;;;918423075;http://www.educa.madrid.org/cp.seisdediciembre.colmenarejo;cp.seisdediciembre.colmenarejo@educa.madrid.org;40,55710208;-4,01498107
28002270;SOLEDAD SAINZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;CALLE;de la Amargura;20;28770;45;Colmenar Viejo;;;918450878;;;;918458101;http://www.educa.madrid.org/cp.soledadsainz.colmenarviejo;cp.soledadsainz.colmenarviejo@educa.madrid.org;40,65943778;-3,76385275
28002282;VIRGEN DE LOS REMEDIOS;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;AVDA;de la Libertad;3;28770;45;Colmenar Viejo;;;918452097;669265515;;918459203;918459203;http://www.educa.madrid.org/cp.remedios.colmenarviejo;cp.remedios.colmenarviejo@educa.madrid.org;40,66209902;-3,76737296
28002312;MARQUES DE SANTILLANA;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;CALLE;de la Isla del Rey;5;28770;45;Colmenar Viejo;;;918452114;918452207;;;918463313;http://www.educa.madrid.org/ies.marquesdesantil.colmenarviejo;ies.marquesdesantil.colmenarviejo@educa.madrid.org;40,66946276;-3,77087662
28002351;INTERNACIONAL PINOSIERRA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO;COLEGIO INTERNACIONAL COE, S.A.;1;Madrid-Norte;CALLE;del Gavilán;2;28760;903;Tres Cantos;;;918040212;;;;918040600;www.casvitrescantos.es;info@casvitrescantos.es;40,58954007;-3,71006835
28002361;VIRGEN DE LA PAZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;de Goya;5;28450;46;Collado Mediano;;;918557007;918557007;;;;http://www.educa.madrid.org/cp.delapaz.colladomediano;cp.delapaz.colladomediano@educa.madrid.org;40,69474776;-4,03189727
28002385;CAÑADA REAL;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;el Almiar;35;28400;47;Collado Villalba;;;918500060;;;;918506550;http://www.educa.madrid.org/cp.canadareal.colladovillalba;cp.canadareal.colladovillalba@educa.madrid.org;40,63693048;-4,01158906
28002397;SANTISIMA TRINIDAD;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL;4;Madrid-Oeste;CALLE;Morales Antuñano;7;28400;47;Collado Villalba;;;918500220;;;;918515588;http://www.educa.madrid.org/cc.trinidad.colladovillalba;cc.trinidad.colladovillalba@educa.madrid.org;40,62803321;-4,00916095
28002403;MIGUEL DELIBES;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;Ruiz de Alarcón;8;28400;47;Collado Villalba;;;918501823;918490953;;;918490169;http://www.educa.madrid.org/cp.delibes.colladovillalba;cp.delibes.colladovillalba@educa.madrid.org;40,62637649;-4,00285768
28002415;JAIME FERRAN;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;Matalpino;22;28400;47;Collado Villalba;;;918501571;;;;918508523;http://www.educa.madrid.org/ies.jaimeferran.colladovillalba;ies.jaimeferran.colladovillalba@educa.madrid.org;40,6382228;-4,00285756
28002427;VIRGEN DE LA ALMUDENA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS DE MARIA IANUA COELI;4;Madrid-Oeste;CTRA;Moralzarzal;10;28400;47;Collado Villalba;;;918500061;918502144;;;918510128;http://www.educa.madrid.org/cc.virgendelaalmudena.colladovillalba;cc.virgendelaalmudena.colladovillalba@educa.madrid.org;40,6394295;-3,99666702
28002464;SAN PABLO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;de la Iglesia;13;28821;49;Coslada;;;916711196;;;;916711196;http://www.educa.madrid.org/cp.sanpablo.coslada;cp.sanpablo.coslada@educa.madrid.org;40,42746867;-3,56856877
28002488;MAMA JUANITA;4;CPR INF;CENTRO PRIVADO DE EDUCACIÓN INFANTIL;PRIVADO CONCERTADO;INSTITUTO SECULAR CRUZADA EVANGELICA;3;Madrid-Este;CALLE;de la Iglesia;15;28821;49;Coslada;;;916711120;;;;;http://www.mamajuanita.com;cc.mamajuanita.coslada@educa.madrid.org;40,42771144;-3,56866513
28002506;VIRGEN DEL HENAR;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;COLEGIO VIRGEN DEL HENAR, S.L.;3;Madrid-Este;CALLE;de Maches Gómez;4;28821;49;Coslada;;;916717171;;;;916717171;http://www.educa.madrid.org/cc.virgendelhenar.coslada;cc.virgendelhenar.coslada@educa.madrid.org;40,42779794;-3,56387955
28002543;SAN ESTEBAN;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;AVDA;de San Pablo;29;28823;49;Coslada;;;916731330;;;;916731330;http://www.educa.madrid.org/cp.sanesteban.coslada;cp.sanesteban.coslada@educa.madrid.org;40,43904909;-3,53180795
28002580;MIGUEL CATALAN;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;AVDA;de José Gárate;s/n;28823;49;Coslada;;;916727142;;;;916727111;http://www.educa.madrid.org/ies.miguelcatalan.coslada;ies.miguelcatalan.coslada@educa.madrid.org;40,43219433;-3,54126824
28002609;NUESTRA SEÑORA DE LA SOLEDAD;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Francisco de Quevedo;3;28978;50;Cubas de la Sagra;;;918142162;;;;912749979;http://www.educa.madrid.org/cp.soledad.cubas;cp.soledad.cubas@educa.madrid.org;40,19338415;-3,83052041
28002646;HERMANOS ORTIZ DE ZARATE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;Sociedad de Cosecheros;2;28370;52;Chinchón;;;918940961;639728389;;;918941028;http://www.educa.madrid.org/cp.ortizdezarate.chinchon;cp.ortizdezarate.chinchon@educa.madrid.org;40,13748551;-3,4188012
28002671;ANGEL BERZAL FERNANDEZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CMNO;del Fresno de Torote;s/n;28814;53;Daganzo de Arriba;;;918841258;;;;918782503;http://www.educa.madrid.org/cp.angelberzalfern.daganzo;cp.angelberzalfern.daganzo@educa.madrid.org;40,54996783;-3,45356683
28002695;FELIPE II;12;CP PRI;COLEGIO DE EDUCACIÓN PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;de Alfonso XIII;5;28280;54;Escorial, El;;;918960697;;;;918909153;http://www.educa.madrid.org/cp.felipesegundo.elescorial;cp.felipesegundo.elescorial@educa.madrid.org;40,58166605;-4,12423376
28002713;PADRE GERARDO GIL;3;EEI;ESCUELA INFANTIL;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;del Padre Villacastín;s/n;28280;54;Escorial, El;;;918902850;;;;918901992;http://www.educa.madrid.org/eei.gerardogil.elescorial;eei.gerardogil.elescorial@educa.madrid.org;40,58426376;-4,12667593
28002737;CARLOS RUIZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;del Prado;2;28595;55;Estremera;;;918721356;;;;918721649;http://www.educa.madrid.org/cp.carlosruiz.estremera;cp.carlosruiz.estremera@educa.madrid.org;40,18322256;-3,10757522
28002804;SAN ESTEBAN;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;de los Ángeles;13;28944;58;Fuenlabrada;;;916905830;638776885;;;916060384;http://www.educa.madrid.org/cp.sanesteban.fuenlabrada;cp.sanesteban.fuenlabrada@educa.madrid.org;40,28657799;-3,78904984
28002853;MARTINA GARCIA;70;CP INF-PRI-SEC;COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;1;Madrid-Norte;AVDA;Julián Sánchez;17;28140;59;Fuente el Saz de Jarama;;;916200825;916200811;;;916224053;http://www.educa.madrid.org/cp.martinagarcia.fuenteelsaz;cp.martinagarcia.fuenteelsaz@educa.madrid.org;40,62955264;-3,51565071
28002865;ALARILLA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;3;Madrid-Este;CALLE;de la Virgen de Alarilla;10;28597;60;Fuentidueña de Tajo;;;918728403;;;;918728403;http://www.educa.madrid.org/cp.alarilla.fuentiduena;cp.alarilla.fuentiduena@educa.madrid.org;40,11638157;-3,1610991
28002877;CARLOS RUIZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CALLE;Colmenarejo;40;28260;61;Galapagar;;;918587015;;;;918581268;http://www.educa.madrid.org/cp.carlosruiz.galapagar;cp.carlosruiz.galapagar@educa.madrid.org;40,57529493;-4,00625325
28002890;SAN GREGORIO;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;4;Madrid-Oeste;CTRA;de Galapagar-La Navata;s/n;28260;61;Galapagar;;;918581371;;;;918582572;http://www.educa.madrid.org/cp.sangregorio.galapagar;cp.sangregorio.galapagar@educa.madrid.org;40,582981;-3,9977546
28002944;LA ALHONDIGA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Buenavista;26;28904;65;Getafe;;;916952103;691674753;;;916010676;http://www.educa.madrid.org/cp.laalhondiga.getafe;cp.laalhondiga.getafe@educa.madrid.org;40,30688064;-3,73779013
28002956;ORTIZ ECHAGÜE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Titulcia;24;28903;65;Getafe;;;916017961;;;;916955453;http://www.educa.madrid.org/cp.ortizechague.getafe;cp.ortizechague.getafe@educa.madrid.org;40,3125274;-3,7238467
28002968;SANTA MARGARITA MARIA ALACOQUE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;AVDA;de las Ciudades;19;28903;65;Getafe;;;916953023;;;;916963453;http://www.educa.madrid.org/cp.santamargarita.getafe;cp.santamargarita.getafe@educa.madrid.org;40,31875774;-3,72160634
28002981;SAGRADO CORAZON;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Guadalajara;2;28901;65;Getafe;;;916953007;;;;916963091;http://www.educa.madrid.org/cp.sagradocorazon.getafe;cp.sagradocorazon.getafe@educa.madrid.org;40,30600361;-3,73261458
28003021;LICEO JUAN DE LA CIERVA I;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;LICEO JUAN DE LA CIERVA, S.L.;2;Madrid-Sur;CALLE;Tarragona;3;28903;65;Getafe;;;916830742;;;;916830742;http://www.educa.madrid.org/cc.liceojuancierva.getafe;cc.liceojuancierva.getafe@educa.madrid.org;40,31129606;-3,72193881
28003055;MENGUAL;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;SCIENTIA SCHOOL, S.L.;2;Madrid-Sur;CALLE;Cuenca;2;28902;65;Getafe;;;918656344;;;;916827912;http://www.educa.madrid.org/cc.mengual.getafe;cc.mengual.getafe@educa.madrid.org;40,30813942;-3,72680071
28003092;SANTA TERESA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;RELIGIOSAS CARMELITAS MISIONERAS;2;Madrid-Sur;CALLE;de Dolores Valle;1;28909;65;Getafe;;;916847051;;;;916847552;http://www.educa.madrid.org/cc.santateresa.getafe;cc.santateresa.getafe@educa.madrid.org;40,32730597;-3,66158091
28003110;JESUS NAZARENO;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;HNAS. HOSPITALARIAS DE JESUS NAZARENO;2;Madrid-Sur;CALLE;del Hospital de San José;28;28901;65;Getafe;;;916950321;;;;916962414;http://www.colegiojesusnazareno.es;cc.jesusnazareno.getafe@educa.madrid.org;40,30557978;-3,7283972
28003134;SAN JOSE;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;FUNDACION EDUCATIVA SANTO DOMINGO;2;Madrid-Sur;CALLE;Velasco;2;28901;65;Getafe;;;916953969;;;;;www.getafe.fesd.es;cc.sanjose.getafe@educa.madrid.org;40,30796211;-3,73063518
28003171;SAN SEBASTIAN;15;CPR INF-PRI;CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA;PRIVADO CONCERTADO;SEBAS, S.L.;2;Madrid-Sur;TRVA;de los Depósitos;2;28903;65;Getafe;;;916955320;916956615;;;;http://www.educa.madrid.org/cc.sansebastian.getafe;cc.sansebastian.getafe@educa.madrid.org;40,31263818;-3,7262958
28003201;MATEMATICO PUIG ADAM;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Toledo;45;28901;65;Getafe;;;916951024;916950279;;;916969962;http://www.educa.madrid.org/ies.puigadam.getafe;ies.puigadam.getafe@educa.madrid.org;40,29750674;-3,73564083
28003250;LA INMACULADA-PADRES ESCOLAPIOS;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;ESCUELAS PIAS PROVINCIA BETANIA;2;Madrid-Sur;PLAZA;Obispo Felipe Scio Riaza;1;28901;65;Getafe;;;916951900;;;;916951904;http://www.escolapiosdegetafe.es;cc.lainmaculada.getafe@educa.madrid.org;40,30699135;-3,73170736
28003262;DIVINA PASTORA;72;CPR INF-PRI-SEC;CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA;PRIVADO CONCERTADO;INSTIT.CALASANCIO H.DIVINA PASTORA;2;Madrid-Sur;PASEO;Pablo Iglesias;5;28901;65;Getafe;;;916950519;679531999;;;;http://www.divinapastoragetafe.es;cc.divinapastora.getafe@educa.madrid.org;40,30913666;-3,7329544
28003286;SESEÑA Y BENAVENTE;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Alemania;1;28907;65;Getafe;;;916968315;;;;916843437;http://www.educa.madrid.org/cp.sesena.getafe;cp.sesena.getafe@educa.madrid.org;40,32685397;-3,73779568
28003304;ALARNES;42;IES;INSTITUTO DE EDUCACIÓN SECUNDARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Toledo;44;28901;65;Getafe;;;916814203;;;;916836863;http://www.educa.madrid.org/ies.alarnes.getafe;ies.alarnes.getafe@educa.madrid.org;40,29999857;-3,7348089
28003316;SAN JOSE DE CALASANZ;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Núñez de Balboa;10;28902;65;Getafe;;;916825502;;;;916016786;http://www.educa.madrid.org/cp.sanjosedecalasanz.getafe;cp.sanjosedecalasanz.getafe@educa.madrid.org;40,31070124;-3,73058232
28003328;CIUDAD DE MADRID;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;AVDA;de las Ciudades;21;28903;65;Getafe;;;916952018;;;;916829328;http://www.educa.madrid.org/cp.ciudaddemadrid.getafe;cp.ciudaddemadrid.getafe@educa.madrid.org;40,31774629;-3,72199574
28003407;GARCILASO DE LA VEGA;14;CP INF-PRI;COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA;PÚBLICO;COMUNIDAD DE MADRID;2;Madrid-Sur;CALLE;Fuente de la Salud;32;28971;66;Griñón;;;918140050;;;;;http://www.educa.madrid.org/cp.garcilaso.grinon;cp.garcilaso.grinon@educa.madrid.org;40,21487367;-3,85251186
